product_id,archetype,unit_price,annual_qty,annual_value,criticality,substitutability,avg_lead_time,lead_time_std,nb_suppliers,demand_variability,stockout_history,abc_class
SKU-2445,standard,1965.21,4157,8169377.97,2.0,2,28.7,3.2,2,0.262,0.0,A
SKU-1297,expensive_strategic,29716.31,274,8142268.94,5.0,2,38.2,5.3,2,0.142,2.0,A
SKU-2182,expensive_strategic,36662.85,222,8139152.7,4.0,2,43.1,3.5,2,0.055,2.0,A
SKU-1996,standard,1850.31,4388,8119160.28,2.0,3,7.7,1.3,3,0.226,0.0,A
SKU-1294,standard,1947.72,4166,8114201.52,3.0,2,12.7,3.9,2,0.319,1.0,A
SKU-0945,expensive_strategic,39581.05,205,8114115.25,5.0,2,22.4,3.6,2,0.08,0.0,A
SKU-0986,standard,1796.31,4514,8108543.34,2.0,3,13.2,4.0,2,0.319,0.0,A
SKU-1947,standard,1906.84,4251,8105976.84,3.0,2,14.8,2.8,2,0.324,1.0,A
SKU-2728,expensive_strategic,34339.78,236,8104188.08,4.0,1,26.9,6.0,2,0.114,0.0,A
SKU-2857,expensive_strategic,17711.12,456,8076270.72,5.0,2,36.8,10.0,3,0.114,1.0,A
SKU-1434,standard,1886.44,4273,8060758.12,3.0,3,15.4,1.3,2,0.254,0.0,A
SKU-1808,expensive_strategic,42640.07,189,8058973.23,4.0,2,17.3,7.6,3,0.126,1.0,A
SKU-1909,expensive_strategic,26541.58,303,8042098.74,4.0,2,44.3,4.1,2,0.183,0.0,A
SKU-2031,expensive_strategic,28590.65,280,8005382.0,4.0,2,19.9,4.4,3,0.062,0.0,A
SKU-3201,standard,1819.39,4397,7999857.83,3.0,2,27.0,1.2,2,0.217,1.0,A
SKU-1623,standard,1788.02,4471,7994237.42,3.0,3,12.6,1.6,3,0.11,0.0,A
SKU-0426,standard,1873.48,4260,7981024.8,2.0,5,14.2,1.5,3,0.255,0.0,A
SKU-1485,expensive_strategic,25669.33,310,7957492.3,4.0,1,30.3,9.0,2,0.184,0.0,A
SKU-2666,expensive_strategic,31277.45,254,7944472.3,4.0,2,28.7,4.5,3,0.18,0.0,A
SKU-2392,expensive_strategic,26791.72,296,7930349.12,4.0,1,25.5,7.3,2,0.079,2.0,A
SKU-1597,expensive_strategic,17386.6,456,7928289.6,5.0,1,42.9,4.0,2,0.1,0.0,A
SKU-0480,standard,1797.67,4383,7879187.61,3.0,2,28.5,3.4,2,0.133,0.0,A
SKU-0109,expensive_strategic,34382.73,229,7873645.17,4.0,1,30.5,7.1,3,0.184,2.0,A
SKU-0699,expensive_strategic,19074.23,412,7858582.76,5.0,2,30.9,5.0,2,0.152,2.0,A
SKU-0467,expensive_strategic,27636.97,284,7848899.48,4.0,2,37.2,3.6,3,0.116,0.0,A
SKU-3366,standard,1783.14,4392,7831550.88,2.0,2,7.3,2.8,3,0.199,0.0,A
SKU-1429,standard,1665.3,4699,7825244.7,3.0,3,12.5,3.6,2,0.343,0.0,A
SKU-2389,standard,1715.68,4557,7818353.76,3.0,3,16.1,1.2,3,0.26,0.0,A
SKU-1555,expensive_strategic,16377.52,477,7812077.04,4.0,2,18.8,7.3,2,0.195,1.0,A
SKU-2466,expensive_strategic,29470.56,265,7809698.4,4.0,1,22.0,3.3,2,0.108,2.0,A
SKU-1974,standard,1715.99,4535,7782014.65,3.0,3,19.5,5.0,3,0.251,1.0,A
SKU-0643,expensive_strategic,41263.6,188,7757556.8,5.0,2,33.0,4.2,3,0.052,1.0,A
SKU-2209,expensive_strategic,23463.75,330,7743037.5,4.0,1,19.5,3.3,3,0.182,1.0,A
SKU-0610,standard,1922.31,4025,7737297.75,3.0,2,21.1,4.5,3,0.311,1.0,A
SKU-1977,expensive_strategic,18095.31,426,7708602.06,4.0,5,36.7,7.8,2,0.112,1.0,A
SKU-2750,standard,1970.86,3888,7662703.68,2.0,3,27.9,5.2,3,0.344,0.0,A
SKU-1155,standard,1723.11,4444,7657500.84,3.0,3,24.0,3.6,2,0.308,0.0,A
SKU-2016,standard,1914.08,4000,7656320.0,3.0,2,22.8,1.2,2,0.187,1.0,A
SKU-1826,standard,1969.01,3880,7639758.8,2.0,3,16.1,1.7,2,0.252,1.0,A
SKU-0631,standard,1577.97,4837,7632640.89,2.0,3,18.9,4.9,3,0.309,0.0,A
SKU-0185,expensive_strategic,16682.15,457,7623742.55,5.0,1,16.6,4.4,2,0.179,1.0,A
SKU-1905,standard,1779.41,4283,7621213.03,3.0,2,12.7,2.9,3,0.308,0.0,A
SKU-1209,expensive_strategic,44751.57,170,7607766.9,5.0,1,30.1,7.3,2,0.14,1.0,A
SKU-3071,standard,1680.14,4526,7604313.64,3.0,3,18.9,3.4,3,0.35,1.0,A
SKU-2447,expensive_strategic,49003.12,155,7595483.6,4.0,2,33.0,8.8,3,0.133,0.0,A
SKU-1046,standard,1583.8,4795,7594321.0,2.0,2,26.5,3.3,3,0.138,0.0,A
SKU-0173,standard,1896.92,3997,7581989.24,2.0,2,10.0,5.2,2,0.12,1.0,A
SKU-3282,expensive_strategic,15375.51,493,7580126.43,4.0,2,32.1,9.2,2,0.153,2.0,A
SKU-1365,standard,1789.53,4226,7562553.78,2.0,3,28.8,2.3,3,0.204,0.0,A
SKU-1352,standard,1603.04,4717,7561539.68,3.0,3,25.8,2.8,3,0.19,0.0,A
SKU-3176,expensive_strategic,17041.56,443,7549411.08,5.0,1,23.8,6.5,2,0.164,1.0,A
SKU-1112,expensive_strategic,23506.48,321,7545580.08,4.0,2,18.2,6.5,3,0.173,1.0,A
SKU-3419,expensive_strategic,21090.37,357,7529262.09,4.0,1,42.7,3.3,2,0.189,2.0,A
SKU-2179,standard,1697.29,4424,7508810.96,3.0,2,24.6,5.3,3,0.32,1.0,A
SKU-2391,standard,1498.9,4997,7490003.3,2.0,2,29.3,4.1,3,0.133,1.0,A
SKU-1975,expensive_strategic,43190.09,173,7471885.57,4.0,1,40.6,7.4,2,0.107,0.0,A
SKU-2492,expensive_strategic,15215.94,491,7471026.54,4.0,2,19.1,5.2,3,0.169,2.0,A
SKU-3093,standard,1928.88,3866,7457050.08,2.0,2,25.7,5.5,3,0.158,1.0,A
SKU-2404,expensive_strategic,47181.32,158,7454648.56,4.0,1,42.7,6.8,2,0.071,1.0,A
SKU-2788,expensive_strategic,24833.72,300,7450116.0,4.0,2,27.6,7.1,3,0.089,0.0,A
SKU-2865,standard,1986.53,3745,7439554.85,3.0,3,18.9,5.8,2,0.329,0.0,A
SKU-2000,expensive_strategic,40759.8,182,7418283.6,5.0,2,33.4,4.4,3,0.123,0.0,A
SKU-1534,expensive_strategic,15875.21,467,7413723.07,4.0,1,32.7,6.8,3,0.104,0.0,A
SKU-2159,standard,1892.51,3917,7412961.67,2.0,3,18.9,4.9,3,0.152,1.0,A
SKU-2526,expensive_strategic,18832.03,393,7400987.79,4.0,2,41.3,8.9,2,0.107,1.0,A
SKU-0148,standard,1883.46,3929,7400114.34,2.0,2,10.7,3.8,2,0.179,1.0,A
SKU-0816,standard,1892.38,3909,7397313.42,2.0,3,24.4,4.6,2,0.318,0.0,A
SKU-1704,standard,1790.61,4120,7377313.2,3.0,2,28.3,3.7,2,0.279,1.0,A
SKU-0528,expensive_strategic,26181.77,281,7357077.37,5.0,2,40.6,8.6,2,0.086,1.0,A
SKU-2363,expensive_strategic,18026.14,408,7354665.12,4.0,1,33.2,8.0,3,0.157,2.0,A
SKU-2042,standard,1722.15,4267,7348414.05,2.0,2,11.1,4.3,2,0.211,0.0,A
SKU-3163,expensive_strategic,41425.85,177,7332375.45,4.0,5,34.3,7.8,2,0.117,1.0,A
SKU-2583,standard,1676.4,4373,7330897.2,2.0,2,18.9,6.6,2,0.258,0.0,A
SKU-1059,standard,1635.07,4472,7312033.04,2.0,2,18.9,4.9,2,0.181,0.0,A
SKU-3001,standard,1985.29,3675,7295940.75,3.0,2,8.8,1.7,3,0.278,0.0,A
SKU-2938,standard,1565.01,4660,7292946.6,2.0,3,12.2,5.1,2,0.311,1.0,A
SKU-3357,standard,1948.99,3725,7259987.75,3.0,3,19.8,6.6,3,0.168,0.0,A
SKU-2786,expensive_strategic,25456.82,285,7255193.7,4.0,1,19.3,3.3,2,0.141,1.0,A
SKU-2109,expensive_strategic,32814.08,221,7251911.68,4.0,2,36.3,5.6,2,0.053,2.0,A
SKU-2825,expensive_strategic,25265.61,287,7251230.07,4.0,1,40.9,5.6,2,0.085,2.0,A
SKU-2809,standard,1844.66,3928,7245824.48,3.0,3,10.1,5.9,2,0.309,1.0,A
SKU-0881,expensive_strategic,37241.43,194,7224837.42,4.0,1,36.7,4.2,3,0.097,1.0,A
SKU-0106,expensive_strategic,15464.36,465,7190927.4,5.0,2,43.9,3.8,3,0.095,0.0,A
SKU-1006,standard,1684.44,4260,7175714.4,3.0,3,17.9,3.3,2,0.108,0.0,A
SKU-1595,standard,1662.82,4312,7170079.84,3.0,3,26.3,1.9,3,0.229,1.0,A
SKU-2131,expensive_strategic,21567.36,332,7160363.52,4.0,1,26.1,8.0,2,0.175,1.0,A
SKU-1644,standard,1676.09,4272,7160256.48,2.0,2,28.2,2.7,2,0.176,0.0,A
SKU-1337,expensive_strategic,45880.86,156,7157414.16,5.0,1,24.8,6.8,3,0.109,1.0,A
SKU-0327,standard,1929.19,3697,7132215.43,3.0,2,9.4,5.9,1,0.181,0.0,A
SKU-0190,expensive_strategic,35893.13,198,7106839.74,5.0,1,40.8,9.1,2,0.055,1.0,A
SKU-1309,expensive_strategic,32631.4,217,7081013.8,5.0,1,28.4,4.9,3,0.105,2.0,A
SKU-1793,standard,1690.53,4183,7071486.99,2.0,2,18.9,5.3,2,0.154,0.0,A
SKU-3171,standard,1917.55,3687,7070006.85,3.0,3,25.5,3.1,2,0.338,0.0,A
SKU-1375,expensive_strategic,22352.93,316,7063525.88,4.0,1,41.9,9.1,3,0.073,2.0,A
SKU-2597,expensive_strategic,20772.96,340,7062806.4,5.0,1,42.2,8.3,2,0.115,2.0,A
SKU-1094,standard,1529.03,4607,7044241.21,2.0,3,20.3,6.3,2,0.144,0.0,A
SKU-2181,expensive_strategic,30826.01,228,7028330.28,4.0,2,44.0,7.2,3,0.06,0.0,A
SKU-1189,expensive_strategic,14854.11,473,7025994.03,5.0,2,38.9,6.0,3,0.091,1.0,A
SKU-0777,expensive_strategic,23416.23,300,7024869.0,4.0,2,39.0,6.2,2,0.183,1.0,A
SKU-3066,expensive_strategic,18573.88,378,7020926.64,5.0,2,39.2,5.6,2,0.07,2.0,A
SKU-1739,standard,1450.31,4830,7004997.3,2.0,2,23.1,3.2,2,0.121,1.0,A
SKU-0952,standard,1574.73,4447,7002824.31,3.0,3,22.5,4.4,3,0.176,0.0,A
SKU-0722,expensive_strategic,20411.38,343,7001103.34,4.0,1,19.0,9.2,3,0.161,2.0,A
SKU-1446,expensive_strategic,29490.65,237,6989284.05,4.0,1,44.4,4.9,2,0.176,2.0,A
SKU-2175,expensive_strategic,24267.91,286,6940622.26,4.0,2,18.6,9.5,2,0.141,2.0,A
SKU-3044,standard,1419.9,4873,6919172.7,3.0,2,18.9,5.4,3,0.219,1.0,A
SKU-0160,standard,1783.24,3876,6911838.24,2.0,3,18.9,5.3,2,0.133,0.0,A
SKU-0686,standard,1661.13,4147,6888706.11,3.0,2,12.6,1.7,2,0.313,0.0,A
SKU-2957,standard,1686.95,4079,6881069.05,3.0,2,21.8,1.3,2,0.325,1.0,A
SKU-3026,standard,1966.86,3493,6870241.98,2.0,3,13.9,3.2,3,0.265,1.0,A
SKU-0754,expensive_strategic,19242.58,356,6850358.48,5.0,1,30.5,6.6,3,0.19,0.0,A
SKU-3048,expensive_strategic,30209.43,226,6827331.18,5.0,2,24.0,9.6,2,0.157,0.0,A
SKU-1208,standard,1424.29,4792,6825197.68,2.0,3,22.6,3.0,3,0.189,1.0,A
SKU-3112,expensive_strategic,33117.9,206,6822287.4,4.0,2,34.0,6.0,2,0.18,0.0,A
SKU-1459,expensive_strategic,18460.23,369,6811824.87,4.0,1,18.0,5.2,2,0.131,1.0,A
SKU-0979,standard,1363.75,4989,6803748.75,2.0,2,27.0,4.3,3,0.22,0.0,A
SKU-2270,standard,1703.2,3991,6797471.2,2.0,3,13.5,2.9,2,0.341,1.0,A
SKU-2567,expensive_strategic,24184.39,281,6795813.59,5.0,2,34.5,9.2,3,0.088,0.0,A
SKU-0953,expensive_strategic,33134.52,205,6792576.6,5.0,1,22.8,7.6,3,0.088,2.0,A
SKU-0590,expensive_strategic,31517.86,215,6776339.9,5.0,1,16.8,4.1,2,0.053,2.0,A
SKU-3431,standard,1552.41,4362,6771612.42,3.0,2,18.4,1.8,2,0.203,0.0,A
SKU-1372,expensive_strategic,16860.78,401,6761172.78,5.0,2,31.0,7.7,2,0.182,1.0,A
SKU-2282,standard,1492.64,4523,6751210.72,2.0,2,15.7,2.3,2,0.273,1.0,A
SKU-2791,standard,1579.86,4269,6744422.34,2.0,3,27.7,1.5,2,0.298,1.0,A
SKU-0868,expensive_strategic,13972.14,482,6734571.48,4.0,2,27.1,8.0,2,0.096,2.0,A
SKU-0505,standard,1869.93,3601,6733617.93,3.0,2,10.6,3.2,2,0.268,0.0,A
SKU-2322,standard,1787.84,3766,6733005.44,2.0,2,21.1,5.0,3,0.121,1.0,A
SKU-1989,standard,1530.08,4399,6730821.92,3.0,2,28.4,4.8,3,0.28,1.0,A
SKU-3107,standard,1798.56,3726,6701434.56,3.0,2,11.6,3.8,3,0.263,0.0,A
SKU-2095,expensive_strategic,14785.72,453,6697931.16,5.0,1,39.7,3.8,3,0.09,1.0,A
SKU-0102,standard,1759.88,3803,6692823.64,3.0,2,25.7,3.0,2,0.18,1.0,A
SKU-2386,standard,1694.87,3948,6691346.76,3.0,3,16.5,2.7,2,0.284,1.0,A
SKU-0995,standard,1460.73,4569,6674075.37,3.0,2,9.5,4.9,2,0.14,1.0,A
SKU-2027,standard,1960.16,3402,6668464.32,3.0,3,10.8,2.7,3,0.11,1.0,A
SKU-3293,standard,1727.95,3856,6662975.2,2.0,2,17.1,3.8,2,0.123,1.0,A
SKU-2431,standard,1686.68,3948,6659012.64,3.0,2,22.9,2.2,2,0.335,1.0,A
SKU-3143,standard,1429.79,4650,6648523.5,3.0,2,22.4,2.4,3,0.115,0.0,A
SKU-0020,expensive_strategic,15442.51,429,6624836.79,4.0,1,25.5,3.7,3,0.086,2.0,A
SKU-3462,expensive_strategic,31817.63,208,6618067.04,5.0,1,18.1,8.1,3,0.194,2.0,A
SKU-2030,standard,1884.92,3504,6604759.68,2.0,2,18.9,5.7,3,0.261,1.0,A
SKU-0625,standard,1412.18,4672,6597704.96,3.0,5,15.6,1.9,3,0.325,0.0,A
SKU-0994,standard,1826.77,3607,6589159.39,2.0,3,22.1,4.0,3,0.204,1.0,A
SKU-1398,expensive_strategic,37858.79,174,6587429.46,4.0,1,33.4,8.3,3,0.196,0.0,A
SKU-0993,expensive_strategic,18667.44,351,6552271.44,4.0,1,30.7,7.4,2,0.059,0.0,A
SKU-1683,standard,1317.18,4966,6541115.88,2.0,3,28.9,1.7,3,0.274,1.0,A
SKU-2880,expensive_strategic,30345.58,215,6524299.7,5.0,2,35.4,3.8,3,0.197,0.0,A
SKU-2170,expensive_strategic,37918.65,172,6522007.8,5.0,2,28.7,3.1,2,0.113,1.0,A
SKU-3117,standard,1546.49,4217,6521548.33,3.0,3,28.5,3.0,2,0.301,0.0,A
SKU-0935,expensive_strategic,16539.98,394,6516752.12,5.0,2,44.0,6.1,2,0.098,1.0,A
SKU-0170,standard,1552.84,4192,6509505.28,3.0,3,9.2,6.1,3,0.183,0.0,A
SKU-2463,standard,1991.92,3257,6487683.44,2.0,2,12.7,5.1,2,0.294,1.0,A
SKU-1628,standard,1427.63,4539,6480012.57,2.0,3,11.3,3.9,3,0.162,0.0,A
SKU-1258,standard,1566.17,4133,6472980.61,3.0,2,20.5,5.7,3,0.165,1.0,A
SKU-2496,standard,1452.87,4445,6458007.15,3.0,3,11.6,5.5,3,0.125,1.0,A
SKU-1129,standard,1506.28,4287,6457422.36,3.0,3,27.3,2.9,1,0.242,1.0,A
SKU-1438,standard,1642.2,3929,6452203.8,2.0,2,22.5,4.3,3,0.208,1.0,A
SKU-2665,standard,1430.25,4511,6451857.75,2.0,3,16.7,4.5,2,0.286,0.0,A
SKU-0876,expensive_strategic,40603.87,158,6415411.46,4.0,1,30.2,8.2,3,0.165,1.0,A
SKU-1610,standard,1696.94,3770,6397463.8,3.0,3,22.3,5.2,3,0.123,1.0,A
SKU-2776,standard,1701.17,3758,6392996.86,3.0,2,17.3,5.2,3,0.153,1.0,A
SKU-3387,expensive_strategic,24142.01,264,6373490.64,5.0,1,20.3,5.4,3,0.145,2.0,A
SKU-1984,standard,1899.52,3347,6357693.44,3.0,2,128.0,6.3,2,0.105,0.0,A
SKU-0174,expensive_strategic,16354.16,388,6345414.08,4.0,2,24.2,9.0,2,0.121,1.0,A
SKU-0493,expensive_strategic,28324.34,224,6344652.16,4.0,2,15.0,6.1,2,0.077,1.0,A
SKU-1246,standard,1533.5,4136,6342556.0,2.0,2,18.7,5.9,2,0.121,1.0,A
SKU-2713,expensive_strategic,27804.1,228,6339334.8,5.0,2,16.4,7.0,3,0.117,0.0,A
SKU-2429,expensive_strategic,15748.34,401,6315084.34,4.0,2,37.1,8.8,3,0.098,2.0,A
SKU-1928,standard,1871.23,3373,6311658.79,3.0,3,11.9,4.2,3,0.238,1.0,A
SKU-3049,standard,1931.2,3264,6303436.8,2.0,5,13.2,1.4,2,0.211,0.0,A
SKU-2635,standard,1295.21,4863,6298606.23,3.0,3,22.1,1.9,2,0.179,1.0,A
SKU-3127,standard,1628.44,3862,6289035.28,2.0,2,27.0,4.4,2,0.271,1.0,A
SKU-2078,standard,1527.19,4118,6288968.42,3.0,3,24.3,3.3,2,0.301,0.0,A
SKU-2417,standard,1755.88,3573,6273759.24,2.0,3,23.3,2.9,3,0.237,0.0,A
SKU-1437,expensive_strategic,48155.32,130,6260191.6,5.0,1,43.8,4.9,3,0.197,1.0,A
SKU-0219,standard,1603.44,3901,6255019.44,2.0,3,24.1,5.8,2,0.286,0.0,A
SKU-1921,standard,1896.18,3297,6251705.46,3.0,2,25.9,1.9,2,0.252,1.0,A
SKU-1652,expensive_strategic,24894.67,251,6248562.17,4.0,1,39.1,9.2,3,0.072,1.0,A
SKU-0691,expensive_strategic,12639.13,494,6243730.22,5.0,1,15.3,4.7,3,0.117,1.0,A
SKU-1820,standard,1894.52,3293,6238654.36,3.0,2,7.5,5.9,3,0.199,0.0,A
SKU-3346,standard,1660.19,3749,6224052.31,3.0,2,25.8,2.4,2,0.313,0.0,A
SKU-1363,standard,1963.06,3164,6211121.84,2.0,3,11.3,2.2,2,0.183,0.0,A
SKU-2959,expensive_strategic,16447.5,377,6200707.5,4.0,1,22.3,3.7,3,0.174,0.0,A
SKU-1071,expensive_strategic,31715.94,195,6184608.3,4.0,1,40.8,7.9,1,0.078,1.0,A
SKU-2094,standard,1844.35,3352,6182261.2,2.0,2,29.2,5.4,2,0.108,0.0,A
SKU-1093,standard,1574.69,3922,6175934.18,3.0,2,18.9,3.4,2,0.294,1.0,A
SKU-1326,expensive_strategic,38336.42,161,6172163.62,4.0,1,43.3,7.5,3,0.198,1.0,A
SKU-3370,standard,1541.25,4001,6166541.25,2.0,3,19.9,6.1,2,0.336,1.0,A
SKU-0824,standard,1762.73,3497,6164266.81,3.0,3,26.6,4.7,2,0.296,0.0,A
SKU-3236,expensive_strategic,12733.99,484,6163251.16,4.0,2,16.1,9.5,3,0.106,2.0,A
SKU-2067,expensive_strategic,13848.44,443,6134858.92,4.0,1,20.9,4.3,2,0.058,2.0,A
SKU-0328,standard,1584.78,3870,6133098.6,3.0,3,22.5,4.0,3,0.172,0.0,A
SKU-0985,standard,1523.55,4014,6115529.7,3.0,3,7.2,5.4,1,0.276,0.0,A
SKU-0966,standard,1463.75,4176,6112620.0,3.0,3,26.8,5.5,2,0.193,0.0,A
SKU-1041,standard,1784.12,3420,6101690.4,3.0,3,8.2,5.5,2,0.2,1.0,A
SKU-0544,standard,1854.13,3288,6096379.44,2.0,3,14.1,2.9,2,0.111,1.0,A
SKU-2184,expensive_strategic,23055.35,264,6086612.4,5.0,1,24.2,3.3,2,0.06,2.0,A
SKU-2015,standard,1632.15,3727,6083023.05,3.0,2,15.6,6.4,2,0.214,1.0,A
SKU-1842,standard,1817.08,3347,6081766.76,3.0,3,13.7,4.5,3,0.313,0.0,A
SKU-0419,standard,1740.76,3492,6078733.92,2.0,3,22.4,5.0,2,0.237,1.0,A
SKU-0065,expensive_strategic,33023.9,184,6076397.6,4.0,1,29.9,9.4,2,0.074,0.0,A
SKU-0709,expensive_strategic,15071.81,403,6073939.43,5.0,2,195.0,4.7,2,0.1,1.0,A
SKU-1720,expensive_strategic,17642.18,343,6051267.74,4.0,2,17.8,8.5,2,0.078,1.0,A
SKU-0323,standard,1482.16,4075,6039802.0,3.0,2,11.2,1.3,2,0.199,0.0,A
SKU-0779,standard,1218.31,4947,6026979.57,2.0,2,24.7,6.8,3,0.246,1.0,A
SKU-1667,expensive_strategic,15323.54,393,6022151.22,4.0,2,30.5,5.3,3,0.092,1.0,A
SKU-0090,standard,1228.87,4883,6000572.21,3.0,2,21.3,5.8,3,0.107,1.0,A
SKU-1439,expensive_strategic,14038.3,427,5994354.1,4.0,1,35.4,4.8,3,0.113,0.0,A
SKU-0136,expensive_strategic,12644.92,474,5993692.08,5.0,2,37.7,7.8,3,0.104,2.0,A
SKU-3021,expensive_strategic,31365.69,191,5990846.79,4.0,2,36.4,5.7,3,0.179,2.0,A
SKU-3180,standard,1714.97,3492,5988675.24,2.0,3,13.6,1.4,3,0.324,0.0,A
SKU-2085,standard,1233.88,4852,5986785.76,3.0,2,10.9,5.8,2,0.322,1.0,A
SKU-0963,expensive_strategic,12733.56,470,5984773.2,4.0,1,27.6,8.4,3,0.133,0.0,A
SKU-1168,standard,1292.69,4602,5948959.38,2.0,2,19.2,6.3,3,0.268,1.0,A
SKU-0809,standard,1410.66,4211,5940289.26,3.0,3,29.9,3.5,2,0.244,0.0,A
SKU-2240,expensive_strategic,38493.72,154,5928032.88,4.0,1,43.8,8.4,2,0.08,1.0,A
SKU-0143,standard,1505.4,3934,5922243.6,3.0,5,11.5,5.9,3,0.205,0.0,A
SKU-0788,standard,1474.8,4009,5912473.2,3.0,3,23.5,6.0,2,0.322,1.0,A
SKU-0729,expensive_strategic,18440.25,320,5900880.0,4.0,1,20.2,3.4,3,0.07,1.0,A
SKU-2794,expensive_strategic,48202.62,122,5880719.64,5.0,1,23.5,8.3,3,0.17,2.0,A
SKU-2877,standard,1855.24,3164,5869979.36,3.0,3,7.6,1.5,2,0.298,0.0,A
SKU-0031,standard,1277.27,4588,5860114.76,2.0,3,24.0,2.7,2,0.185,0.0,A
SKU-0443,standard,1487.25,3927,5840430.75,3.0,2,13.2,4.5,3,0.284,1.0,A
SKU-2051,standard,1818.48,3205,5828228.4,3.0,2,22.4,1.1,2,0.232,0.0,A
SKU-0820,expensive_strategic,43133.28,135,5822992.8,5.0,1,26.8,4.6,3,0.066,0.0,A
SKU-0599,expensive_strategic,24671.66,236,5822511.76,5.0,2,29.9,3.7,2,0.141,0.0,A
SKU-3255,expensive_strategic,13693.28,425,5819644.0,4.0,2,15.3,6.7,3,0.198,2.0,A
SKU-0971,standard,1575.17,3691,5813952.47,3.0,2,9.4,2.4,2,0.338,0.0,A
SKU-1777,standard,1271.52,4570,5810846.4,3.0,3,16.1,6.7,2,0.288,0.0,A
SKU-2659,expensive_strategic,11779.45,493,5807268.85,5.0,1,33.5,4.0,2,0.112,2.0,A
SKU-2258,standard,1239.68,4677,5797983.36,3.0,3,8.8,6.7,3,0.265,0.0,A
SKU-1017,expensive_strategic,43723.02,132,5771438.64,4.0,5,44.1,3.6,2,0.1,0.0,A
SKU-1134,expensive_strategic,49713.6,116,5766777.6,5.0,2,35.3,9.7,2,0.12,0.0,A
SKU-2193,standard,1199.34,4802,5759230.68,3.0,3,22.3,2.6,3,0.163,1.0,A
SKU-1804,expensive_strategic,42319.74,136,5755484.64,4.0,2,29.0,5.2,3,0.052,2.0,A
SKU-1802,standard,1039.4172661348805,4525,4703363.13,2.0,2,23.7,3.7,2,0.191,0.0,A
SKU-2238,expensive_strategic,15672.55,366,5736153.3,5.0,2,21.7,4.4,3,0.096,1.0,A
SKU-0120,standard,1226.26,4672,5729086.72,3.0,3,18.9,1.9,2,0.317,0.0,A
SKU-0028,standard,1387.05,4124,5720194.2,3.0,2,28.3,3.2,3,0.105,1.0,A
SKU-0987,standard,1878.68,3041,5713065.88,3.0,2,27.6,2.7,3,0.317,1.0,A
SKU-2533,expensive_strategic,27702.033854166668,138,3822880.67,4.0,1,40.9,9.3,2,0.065,0.0,A
SKU-3330,standard,1618.06,3510,5679390.6,2.0,3,13.5,3.7,2,0.339,1.0,A
SKU-3232,standard,1432.37,3965,5679347.05,3.0,2,29.6,3.7,3,0.318,0.0,A
SKU-2058,standard,1635.6,3462,5662447.2,2.0,3,8.4,3.2,3,0.347,0.0,A
SKU-1579,standard,1435.51,3938,5653038.38,3.0,2,25.1,6.8,2,0.329,0.0,A
SKU-1654,standard,1784.78,3164,5647043.92,2.0,3,10.9,6.2,3,0.193,1.0,A
SKU-1145,expensive_strategic,22139.83,255,5645656.65,5.0,1,42.1,6.9,3,0.165,0.0,A
SKU-3414,standard,1563.07,3611,5644245.77,2.0,2,15.9,5.9,3,0.181,0.0,A
SKU-0778,standard,1671.6,3372,5636635.2,3.0,2,19.7,4.0,3,0.21,0.0,A
SKU-1205,standard,1246.49,4515,5627902.35,3.0,3,86.0,4.3,3,0.201,1.0,A
SKU-0066,standard,1174.3,4790,5624897.0,2.0,3,27.7,1.5,3,0.185,0.0,A
SKU-1825,standard,1609.79,3490,5618167.1,3.0,3,28.0,3.4,3,0.238,1.0,A
SKU-2036,expensive_strategic,12805.79,438,5608936.02,5.0,1,44.0,3.5,2,0.066,2.0,A
SKU-0156,expensive_strategic,13135.33,427,5608785.91,5.0,2,38.7,5.7,2,0.133,1.0,A
SKU-1700,standard,1184.22,4736,5608465.92,3.0,3,20.1,3.4,2,0.188,0.0,A
SKU-0943,standard,1559.59,3595,5606726.05,3.0,3,18.9,6.0,2,0.272,1.0,A
SKU-3174,expensive_strategic,20988.17,267,5603841.39,4.0,1,36.9,7.4,2,0.152,1.0,A
SKU-0593,expensive_strategic,21010.69,266,5588843.54,4.0,1,29.6,6.8,3,0.095,0.0,A
SKU-0701,standard,1177.54,4741,5582717.14,2.0,3,22.7,1.4,3,0.254,0.0,A
SKU-0573,standard,1183.59,4705,5568790.95,2.0,2,18.9,4.2,2,0.226,0.0,A
SKU-1431,standard,1446.38,3848,5565670.24,2.0,2,8.2,2.8,2,0.146,1.0,A
SKU-0940,standard,1465.07,3797,5562870.79,2.0,2,18.9,5.7,3,0.135,1.0,A
SKU-3057,standard,1187.35,4681,5557985.35,3.0,2,8.4,2.4,3,0.107,1.0,A
SKU-1790,standard,1323.99,4197,5556786.03,3.0,3,20.7,6.6,3,0.228,0.0,A
SKU-3339,standard,1604.6,3463,5556729.8,3.0,2,24.0,3.4,3,0.228,0.0,A
SKU-0060,expensive_strategic,47442.87,117,5550815.79,5.0,1,42.5,4.8,3,0.087,1.0,A
SKU-3345,standard,1441.7,3848,5547661.6,2.0,2,17.7,5.8,2,0.108,1.0,A
SKU-0131,standard,1366.39,4054,5539345.06,2.0,2,7.3,1.9,3,0.151,0.0,A
SKU-3443,expensive_strategic,19363.45,286,5537946.7,5.0,1,39.9,8.6,2,0.141,2.0,A
SKU-1678,standard,1698.49,3254,5526886.46,2.0,3,15.8,5.7,3,0.178,0.0,A
